IMDBId,movie title,director(s),writer(s),casts,genre(s),language,country,runtime (mins),mpaarating,release date,metacritic score,budget,distributionCompany
tt0086879,Amadeus,['Milos Forman'],"['Peter Shaffer', 'Peter Shaffer']","['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge']","['Biography', 'Drama', 'History', 'Music']",English,USA,2h 40min,R,19 September 1984 ,88.0,18000000.0,Orion Pictures
tt0181830,Solomon & Gaenor,['Paul Morrison'],['Paul Morrison'],"['Ioan Gruffudd', 'Nia Roberts', 'Sue Jones-Davies']","['Drama', 'Romance']",English,UK,1h 45min,R,30 April 1999 ,58.0,,Sony Pictures Classics
tt1554091,A Better Life,['Chris Weitz'],"['Eric Eason', 'Roger L. Simon']","['Demián Bichir', 'José Julián', ""Eddie 'Piolin' Sotelo""]","['Drama', 'Romance']",English,USA,1h 38min,PG-13,28 July 2011 ,64.0,10000000.0,Summit Entertainment
tt0084335,Missing,['Costa-Gavras'],"['Costa-Gavras', 'Donald E. Stewart', '1 more credit']","['Jack Lemmon', 'Sissy Spacek', 'Melanie Mayron']","['Biography', 'Drama', 'History', 'Mystery', 'Thriller']",English,USA,2h 2min,PG,12 March 1982 ,78.0,9500000.0,Universal Pictures
tt0078872,The Black Stallion,['Carroll Ballard'],"['Melissa Mathison', 'Jeanne Rosenberg', '2 more credits']","['Kelly Reno', 'Mickey Rooney', 'Teri Garr']","['Adventure', 'Family', 'Sport']",English,USA,1h 58min,G,17 October 1979 ,84.0,2700000.0,United Artists
tt0413015,Mrs. Henderson Presents,['Stephen Frears'],"['David Rose', 'Kathy Rose', '2 more credits']","['Judi Dench', 'Bob Hoskins', 'Christopher Guest']","['Comedy', 'Drama', 'Music', 'War']",English,UK,1h 43min,R,17 February 2006 ,71.0,20000000.0,The Weinstein Company
tt0162222,Cast Away,['Robert Zemeckis'],['William Broyles Jr.'],"['Tom Hanks', 'Helen Hunt', 'Paul Sanchez']","['Adventure', 'Drama', 'Romance']",English,USA,2h 23min,PG-13,22 December 2000 ,73.0,90000000.0,Twentieth Century Fox
tt0083642,The Best Little Whorehouse in Texas,['Colin Higgins'],"['Larry L. King', 'Peter Masterson', '3 more credits']","['Burt Reynolds', 'Dolly Parton', 'Dom DeLuise']","['Comedy', 'Musical']",English,USA,1h 54min,R,23 July 1982 ,40.0,35000000.0,Universal Pictures
tt0469494,There Will Be Blood,['Paul Thomas Anderson'],"['Paul Thomas Anderson', 'Upton Sinclair']","['Daniel Day-Lewis', 'Paul Dano', 'Ciarán Hinds']",['Drama'],English,USA,2h 38min,R,25 January 2008 ,93.0,25000000.0,Paramount Vantage
tt4136084,Florence Foster Jenkins,['Stephen Frears'],['Nicholas Martin'],"['Meryl Streep', 'Hugh Grant', 'Simon Helberg']","['Biography', 'Comedy', 'Drama', 'Music']",English,UK,1h 51min,PG-13,12 August 2016 ,71.0,29000000.0,Paramount Pictures
tt0317248,City of God,"['Fernando Meirelles', 'Kátia Lund']","['Paulo Lins', 'Bráulio Mantovani']","['Alexandre Rodrigues', 'Leandro Firmino', 'Matheus Nachtergaele']","['Crime', 'Drama']",Portuguese,Brazil,2h 10min,R,13 February 2004 ,79.0,,Miramax
tt2802154,Leviathan,['Andrey Zvyagintsev'],"['Oleg Negin', 'Andrey Zvyagintsev']","['Aleksey Serebryakov', 'Elena Lyadova', 'Roman Madyanov']","['Crime', 'Drama']",Russian,Russia,2h 20min,R,5 February 2015 ,92.0,,Sony Pictures Classics
tt0080610,The Last Metro,['François Truffaut'],"['François Truffaut', 'Suzanne Schiffman', '3 more credits']","['Catherine Deneuve', 'Gérard Depardieu', 'Jean Poiret']","['Drama', 'Romance', 'War']",Italian,France,2h 11min,PG,19 February 1981 ,,,United Artists Classics
tt0097635,Jesus of Montreal,['Denys Arcand'],['Denys Arcand'],"['Lothaire Bluteau', 'Catherine Wilkening', 'Johanne-Marie Tremblay']",['Drama'],French,Canada,2h,R,25 May 1990 ,,,Orion Classics
tt0119280,Mrs. Brown,['John Madden'],['Jeremy Brock'],"['Judi Dench', 'Billy Connolly', 'Geoffrey Palmer']","['Biography', 'Drama', 'History', 'Romance']",English,UK,1h 41min,PG,3 October 1997 ,71.0,,Buena Vista Home Entertainment
tt0101526,Börn náttúrunnar,['Friðrik Þór Friðriksson'],"['Friðrik Þór Friðriksson', 'Einar Guðmundsson']","['Gísli Halldórsson', 'Sigríður Hagalín', 'Baldvin Halldórsson']","['Drama', 'Romance']",Icelandic,Iceland,1h 22min,1h 22min,,,,Northern Arts Entertainment
tt0337741,Something's Gotta Give,['Nancy Meyers'],['Nancy Meyers'],"['Jack Nicholson', 'Diane Keaton', 'Keanu Reeves']","['Comedy', 'Drama', 'Romance']",English,USA,2h 8min,PG-13,12 December 2003 ,66.0,80000000.0,Columbia Pictures
tt10199590,Les Misérables,['Ladj Ly'],"['Ladj Ly', 'Giordano Gederlini', '1 more credit']","['Damien Bonnard', 'Alexis Manenti', 'Djebril Zonga']","['Crime', 'Drama', 'Thriller']",French,France,1h 44min,R,20 November 2019 ,78.0,,Amazon Studios
tt0079638,Norma Rae,['Martin Ritt'],"['Irving Ravetch', 'Harriet Frank Jr.']","['Sally Field', 'Beau Bridges', 'Ron Leibman']",['Drama'],English,USA,1h 54min,PG,2 March 1979 ,61.0,,Twentieth Century Fox
tt0087892,A Passage to India,['David Lean'],"['E.M. Forster', 'E.M. Forster', '2 more credits']","['Judy Davis', 'Victor Banerjee', 'Peggy Ashcroft']","['Adventure', 'Drama', 'History']",English,UK,2h 44min,PG,1 February 1985 ,78.0,16000000.0,Columbia Pictures
tt0426578,Sophie Scholl: The Final Days,['Marc Rothemund'],['Fred Breinersdorfer'],"['Julia Jentsch', 'Fabian Hinrichs', 'Alexander Held']","['Biography', 'Crime', 'Drama', 'History', 'Thriller', 'War']",German,Germany,2h,Not Rated,24 February 2005 ,76.0,,Zeitgeist Films
tt8291806,Pain and Glory,['Pedro Almodóvar'],['Pedro Almodóvar'],"['Antonio Banderas', 'Asier Etxeandia', 'Leonardo Sbaraglia']",['Drama'],Spanish,Spain,1h 53min,R,4 October 2019 ,87.0,,Sony Pictures Classics
tt0097499,Henry V,['Kenneth Branagh'],"['William Shakespeare', 'Kenneth Branagh']","['Kenneth Branagh', 'Derek Jacobi', 'Simon Shepherd']","['Action', 'Biography', 'Drama', 'History', 'Romance', 'War']",English,UK,2h 17min,PG-13,8 November 1989 ,83.0,9000000.0,The Samuel Goldwyn Company
tt0110428,The Madness of King George,['Nicholas Hytner'],"['Alan Bennett', 'Alan Bennett']","['Nigel Hawthorne', 'Helen Mirren', 'Rupert Graves']","['Biography', 'Comedy', 'Drama', 'History']",English,UK,1h 50min,PG-13,28 December 1994 ,89.0,65897768.0,The Samuel Goldwyn Company
tt2396589,Mudbound,['Dee Rees'],"['Virgil Williams', 'Dee Rees', '1 more credit']","['Jason Mitchell', 'Carey Mulligan', 'Jason Clarke']","['Drama', 'War']",English,USA,2h 14min,R,17 November 2017 ,85.0,,Netflix
tt0090554,'38,['Wolfgang Glück'],"['Friedrich Torberg', 'Wolfgang Glück', '1 more credit']","['Tobias Engel', 'Sunnyi Melles', 'Heinz Trixner']",['Drama'],German,Austria,1h 37min,1h 37min,,,,East West Classics
tt0407265,Transamerica,['Duncan Tucker'],['Duncan Tucker'],"['Felicity Huffman', 'Kevin Zegers', 'Fionnula Flanagan']","['Adventure', 'Comedy', 'Drama']",English,USA,1h 43min,R,3 March 2006 ,66.0,1000000.0,IFC Films
tt0094226,The Untouchables,['Brian De Palma'],"['David Mamet', 'Oscar Fraley', '1 more credit']","['Kevin Costner', 'Sean Connery', 'Robert De Niro']","['Crime', 'Drama', 'Thriller']",English,USA,1h 59min,R,3 June 1987 ,79.0,25000000.0,Paramount Pictures
tt0097165,Dead Poets Society,['Peter Weir'],['Tom Schulman'],"['Robin Williams', 'Robert Sean Leonard', 'Ethan Hawke']","['Comedy', 'Drama']",English,USA,2h 8min,PG,9 June 1989 ,79.0,16400000.0,Buena Vista Pictures Distribution
tt7653254,Marriage Story,['Noah Baumbach'],['Noah Baumbach'],"['Adam Driver', 'Scarlett Johansson', 'Julia Greer']","['Comedy', 'Drama', 'Romance']",English,UK,2h 17min,R,6 December 2019 ,94.0,18600000.0,Netflix
tt3011894,Wild Tales,['Damián Szifron'],"['Germán Servidio', 'Damián Szifron']","['Darío Grandinetti', 'María Marull', 'Mónica Villa']","['Comedy', 'Drama', 'Thriller']",Spanish,Argentina,2h 2min,R,21 August 2014 ,77.0,3300000.0,Sony Pictures Classics
tt0091554,The Morning After,['Sidney Lumet'],['James Cresson'],"['Jane Fonda', 'Jeff Bridges', 'Raul Julia']","['Crime', 'Mystery', 'Romance', 'Thriller']",English,USA,1h 43min,R,25 December 1986 ,,,CBS
tt0340855,Monster,['Patty Jenkins'],['Patty Jenkins'],"['Charlize Theron', 'Christina Ricci', 'Bruce Dern']","['Biography', 'Crime', 'Drama', 'Thriller']",English,USA,1h 49min,R,30 January 2004 ,74.0,8000000.0,Newmarket Films
tt0090563,Betty Blue,['Jean-Jacques Beineix'],"['Philippe Djian', 'Jean-Jacques Beineix']","['Jean-Hugues Anglade', 'Béatrice Dalle', 'Gérard Darmon']","['Drama', 'Romance']",French,France,2h,Not Rated,7 November 1986 ,56.0,,Alive Films
tt1068646,The Class,['Laurent Cantet'],"['Laurent Cantet', 'Robin Campillo', '2 more credits']","['François Bégaudeau', 'Agame Malembo-Emene', 'Angélica Sancio']",['Drama'],French,France,2h 8min,PG-13,13 March 2009 ,92.0,,Sony Pictures Classics
tt0376541,Closer,['Mike Nichols'],"['Patrick Marber', 'Patrick Marber']","['Natalie Portman', 'Jude Law', 'Clive Owen']","['Drama', 'Romance']",English,USA,1h 44min,R,3 December 2004 ,65.0,27000000.0,Sony Pictures Entertainment
tt3170902,Theeb,['Naji Abu Nowar'],"['Naji Abu Nowar', 'Bassel Ghandour']","['Jacir Eid Al-Hwietat', 'Hussein Salameh Al-Sweilhiyeen', 'Hassan Mutlag Al-Maraiyeh']","['Adventure', 'Drama', 'Thriller']",Arabic,United Arab Emirates,1h 40min,Not Rated,19 March 2015 ,80.0,,Film Movement
tt0169547,American Beauty,['Sam Mendes'],['Alan Ball'],"['Kevin Spacey', 'Annette Bening', 'Thora Birch']",['Drama'],English,USA,2h 2min,R,1 October 1999 ,84.0,15000000.0,DreamWorks Distribution
tt0084370,My Favorite Year,['Richard Benjamin'],"['Norman Steinberg', 'Dennis Palumbo', '1 more credit']","[""Peter O'Toole"", 'Mark Linn-Baker', 'Jessica Harper']","['Comedy', 'Drama']",English,USA,1h 32min,PG,8 October 1982 ,,,MGM/UA Entertainment Company
tt0081283,Ordinary People,['Robert Redford'],"['Judith Guest', 'Alvin Sargent']","['Donald Sutherland', 'Mary Tyler Moore', 'Judd Hirsch']",['Drama'],English,USA,2h 4min,R,19 September 1980 ,86.0,6000000.0,Paramount Pictures
tt0120255,The Sweet Hereafter,['Atom Egoyan'],"['Russell Banks', 'Atom Egoyan']","['Ian Holm', 'Sarah Polley', 'Caerthan Banks']",['Drama'],English,Canada,1h 52min,R,21 November 1997 ,91.0,,Fine Line Features
tt0491747,Away from Her,['Sarah Polley'],"['Sarah Polley', 'Alice Munro']","['Julie Christie', 'Michael Murphy', 'Gordon Pinsent']",['Drama'],English,Canada,1h 50min,PG-13,25 May 2007 ,88.0,,Lions Gate Films
tt0088090,Sesión continua,['José Luis Garci'],"['José Luis Garci', 'José Luis Garci', '2 more credits']","['Adolfo Marsillach', 'Jesús Puente', 'María Casanova']",['Drama'],Spanish,Spain,1h 55min,1h 55min,,,,
tt0268126,Adaptation.,['Spike Jonze'],"['Susan Orlean', 'Charlie Kaufman']","['Nicolas Cage', 'Meryl Streep', 'Chris Cooper']","['Comedy', 'Drama']",English,USA,1h 55min,R,14 February 2003 ,83.0,19000000.0,Columbia Pictures
tt0118632,The Apostle,['Robert Duvall'],['Robert Duvall'],"['Robert Duvall', 'Todd Allen', 'Paul Bagget']",['Drama'],English,USA,2h 14min,PG-13,20 February 1998 ,83.0,5000000.0,
tt1285016,The Social Network,['David Fincher'],"['Aaron Sorkin', 'Ben Mezrich']","['Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake']","['Biography', 'Drama']",English,USA,2h,PG-13,1 October 2010 ,95.0,40000000.0,Columbia Pictures
tt0080928,Inside Moves,['Richard Donner'],"['Todd Walton', 'Valerie Curtin', '1 more credit']","['John Savage', 'David Morse', 'Diana Scarwid']","['Comedy', 'Drama', 'Romance', 'Sport']",English,USA,1h 53min,PG,20 August 1981 ,63.0,,Associated Film Distribution
tt0268978,A Beautiful Mind,['Ron Howard'],"['Akiva Goldsman', 'Sylvia Nasar']","['Russell Crowe', 'Ed Harris', 'Jennifer Connelly']","['Biography', 'Drama']",English,USA,2h 15min,PG-13,4 January 2002 ,72.0,58000000.0,Universal Pictures
tt4975722,Moonlight,['Barry Jenkins'],"['Barry Jenkins', 'Tarell Alvin McCraney']","['Mahershala Ali', 'Naomie Harris', 'Trevante Rhodes']",['Drama'],English,USA,1h 51min,R,18 November 2016 ,99.0,4000000.0,A24
tt0099685,Goodfellas,['Martin Scorsese'],"['Nicholas Pileggi', 'Nicholas Pileggi', '1 more credit']","['Robert De Niro', 'Ray Liotta', 'Joe Pesci']","['Biography', 'Crime', 'Drama']",English,USA,2h 26min,R,21 September 1990 ,90.0,25000000.0,Warner Bros.
tt0181530,East/West,['Régis Wargnier'],"['Rustam Ibragimbekov', 'Sergei Bodrov', '2 more credits']","['Oleg Menshikov', 'Sandrine Bonnaire', 'Catherine Deneuve']","['Adventure', 'Drama', 'History', 'Romance']",French,Russia,2h 1min,PG-13,5 May 2000 ,61.0,11500000.0,Sony Pictures Classics
tt0087932,The Pope of Greenwich Village,['Stuart Rosenberg'],"['Vincent Patrick', 'Vincent Patrick']","['Eric Roberts', 'Mickey Rourke', 'Daryl Hannah']","['Action', 'Comedy', 'Crime', 'Drama']",English,USA,2h 1min,R,22 June 1984 ,58.0,8000000.0,MGM/UA Entertainment Company
tt0103074,Thelma & Louise,['Ridley Scott'],['Callie Khouri'],"['Susan Sarandon', 'Geena Davis', 'Harvey Keitel']","['Adventure', 'Crime', 'Drama']",English,USA,2h 10min,R,24 May 1991 ,88.0,16500000.0,Metro-Goldwyn-Mayer
tt1305806,The Secret in Their Eyes,['Juan José Campanella'],"['Eduardo Sacheri', 'Juan José Campanella', '1 more credit']","['Ricardo Darín', 'Soledad Villamil', 'Pablo Rago']","['Drama', 'Mystery', 'Romance', 'Thriller']",Spanish,Argentina,2h 9min,R,21 May 2010 ,80.0,2000000.0,Sony Pictures Classics
tt0108551,What's Love Got to Do with It,['Brian Gibson'],"['Tina Turner', 'Kurt Loder', '1 more credit']","['Angela Bassett', 'Laurence Fishburne', 'RaéVen Kelly']","['Biography', 'Drama', 'Music']",English,USA,1h 58min,R,25 June 1993 ,,15000000.0,Buena Vista Pictures
tt0299658,Chicago,['Rob Marshall'],"['Bill Condon', 'Bob Fosse', '2 more credits']","['Renée Zellweger', 'Catherine Zeta-Jones', 'Richard Gere']","['Comedy', 'Crime', 'Musical']",English,USA,1h 53min,PG-13,24 January 2003 ,81.0,45000000.0,Miramax
tt0297884,Far from Heaven,['Todd Haynes'],['Todd Haynes'],"['Julianne Moore', 'Dennis Quaid', 'Dennis Haysbert']","['Drama', 'Romance']",English,USA,1h 47min,PG-13,10 January 2003 ,84.0,13500000.0,USA Films
tt1872194,The Judge,['David Dobkin'],"['Nick Schenk', 'Bill Dubuque', '2 more credits']","['Robert Downey Jr.', 'Robert Duvall', 'Vera Farmiga']","['Crime', 'Drama']",English,USA,2h 21min,R,10 October 2014 ,48.0,50000000.0,Warner Bros.
tt8267604,Capharnaüm,['Nadine Labaki'],"['Nadine Labaki', 'Jihad Hojeily', '3 more credits']","['Zain Al Rafeea', 'Yordanos Shiferaw', 'Boluwatife Treasure Bankole']",['Drama'],Arabic,Lebanon,2h 6min,R,20 September 2018 ,75.0,4000000.0,Sony Pictures Classics
tt2582782,Hell or High Water,['David Mackenzie'],['Taylor Sheridan'],"['Chris Pine', 'Ben Foster', 'Jeff Bridges']","['Action', 'Crime', 'Drama', 'Thriller', 'Western']",English,USA,1h 42min,R,26 August 2016 ,88.0,12000000.0,Lionsgate
tt0120679,Frida,['Julie Taymor'],"['Hayden Herrera', 'Clancy Sigal', '3 more credits']","['Salma Hayek', 'Alfred Molina', 'Geoffrey Rush']","['Biography', 'Drama', 'Romance']",English,Mexico,2h 3min,R,22 November 2002 ,61.0,12000000.0,Miramax
tt0087921,Places in the Heart,['Robert Benton'],['Robert Benton'],"['Sally Field', 'Lindsay Crouse', 'Ed Harris']",['Drama'],English,USA,1h 51min,PG,5 October 1984 ,70.0,,TriStar Pictures
tt0929632,Precious,['Lee Daniels'],"['Geoffrey Fletcher', 'Sapphire']","['Gabourey Sidibe', ""Mo'Nique"", 'Paula Patton']",['Drama'],English,USA,1h 50min,R,20 November 2009 ,78.0,10000000.0,Lionsgate
tt0098067,Parenthood,['Ron Howard'],"['Lowell Ganz', 'Babaloo Mandel', '3 more credits']","['Steve Martin', 'Mary Steenburgen', 'Dianne Wiest']","['Comedy', 'Drama']",English,USA,2h 4min,PG-13,2 August 1989 ,82.0,20000000.0,Universal Pictures
tt0249462,Billy Elliot,['Stephen Daldry'],['Lee Hall'],"['Jamie Bell', 'Julie Walters', 'Jean Heywood']","['Drama', 'Music']",English,UK,1h 50min,R,10 November 2000 ,74.0,5000000.0,Universal Focus
tt0078966,The China Syndrome,['James Bridges'],"['Mike Gray', 'T.S. Cook', '1 more credit']","['Jane Fonda', 'Jack Lemmon', 'Michael Douglas']","['Drama', 'Thriller']",English,USA,2h 2min,PG,16 March 1979 ,81.0,6000000.0,Columbia Pictures
tt2446980,Joy,['David O. Russell'],"['David O. Russell', 'Annie Mumolo', '1 more credit']","['Jennifer Lawrence', 'Robert De Niro', 'Bradley Cooper']","['Biography', 'Drama']",English,USA,2h 4min,PG-13,25 December 2015 ,56.0,60000000.0,Fox 2000 Pictures
tt0101640,Raise the Red Lantern,['Yimou Zhang'],"['Su Tong', 'Ni Zhen']","['Li Gong', 'Jingwu Ma', 'Saifei He']","['Drama', 'History', 'Romance']",Mandarin,China,2h 5min,PG,18 December 1991 ,,,MGM Home Entertainment
tt0093565,Moonstruck,['Norman Jewison'],['John Patrick Shanley'],"['Cher', 'Nicolas Cage', 'Olympia Dukakis']","['Comedy', 'Drama', 'Romance']",English,USA,1h 42min,PG,15 January 1988 ,83.0,15000000.0,Metro-Goldwyn-Mayer
tt1024648,Argo,['Ben Affleck'],"['Chris Terrio', 'Tony Mendez', '1 more credit']","['Ben Affleck', 'Bryan Cranston', 'John Goodman']","['Biography', 'Drama', 'Thriller']",English,USA,2h,R,12 October 2012 ,86.0,44500000.0,Warner Bros.
tt4925292,Lady Bird,['Greta Gerwig'],['Greta Gerwig'],"['Saoirse Ronan', 'Laurie Metcalf', 'Tracy Letts']","['Comedy', 'Drama']",English,USA,1h 34min,R,1 December 2017 ,94.0,10000000.0,A24
tt3409392,Timbuktu,['Abderrahmane Sissako'],"['Abderrahmane Sissako', 'Kessen Tall']","['Ibrahim Ahmed', 'Abel Jafri', 'Toulou Kiki']","['Drama', 'War']",French,Mauritania,1h 36min,PG-13,10 December 2014 ,92.0,,Cohen Media Group
tt0099703,The Grifters,['Stephen Frears'],"['Jim Thompson', 'Donald E. Westlake']","['Anjelica Huston', 'John Cusack', 'Annette Bening']","['Crime', 'Drama', 'Thriller']",English,USA,1h 50min,R,25 January 1991 ,86.0,,Miramax
tt0840361,The Town,['Ben Affleck'],"['Peter Craig', 'Ben Affleck', '2 more credits']","['Ben Affleck', 'Rebecca Hall', 'Jon Hamm']","['Crime', 'Drama', 'Thriller']",English,USA,2h 5min,R,17 September 2010 ,74.0,37000000.0,Warner Bros.
tt0404203,Little Children,['Todd Field'],"['Todd Field', 'Tom Perrotta', '1 more credit']","['Kate Winslet', 'Jennifer Connelly', 'Patrick Wilson']","['Comedy', 'Drama', 'Romance']",English,USA,2h 17min,R,9 February 2007 ,75.0,26000000.0,New Line Cinema
tt0080388,Atlantic City,['Louis Malle'],['John Guare'],"['Burt Lancaster', 'Susan Sarandon', 'Kate Reid']","['Crime', 'Drama', 'Romance']",English,France,1h 44min,R,3 April 1981 ,85.0,7200000.0,Paramount Pictures
tt0161023,Tumbleweeds,"[""Gavin O'Connor""]","['Angela Shelton', ""Gavin O'Connor"", '1 more credit']","['Janet McTeer', 'Kimberly J. Brown', 'Jay O. Sanders']","['Comedy', 'Drama']",English,USA,1h 42min,PG-13,3 March 2000 ,75.0,312000.0,Fine Line Features
tt0082846,On Golden Pond,['Mark Rydell'],"['Ernest Thompson', 'Ernest Thompson']","['Katharine Hepburn', 'Henry Fonda', 'Jane Fonda']",['Drama'],English,USA,1h 49min,PG,12 February 1982 ,68.0,,Universal Pictures
tt0765429,American Gangster,['Ridley Scott'],"['Steven Zaillian', 'Mark Jacobson']","['Denzel Washington', 'Russell Crowe', 'Chiwetel Ejiofor']","['Biography', 'Crime', 'Drama', 'Thriller']",English,USA,2h 37min,R,2 November 2007 ,76.0,100000000.0,Universal Pictures
tt5052448,Get Out,['Jordan Peele'],['Jordan Peele'],"['Daniel Kaluuya', 'Allison Williams', 'Bradley Whitford']","['Horror', 'Mystery', 'Thriller']",English,USA,1h 44min,R,24 February 2017 ,85.0,4500000.0,Universal Pictures
tt0101540,Cape Fear,['Martin Scorsese'],"['John D. MacDonald', 'James R. Webb', '1 more credit']","['Robert De Niro', 'Nick Nolte', 'Jessica Lange']","['Crime', 'Thriller']",English,USA,2h 8min,R,15 November 1991 ,73.0,35000000.0,Universal Pictures
tt0096463,Working Girl,['Mike Nichols'],['Kevin Wade'],"['Melanie Griffith', 'Harrison Ford', 'Sigourney Weaver']","['Comedy', 'Drama', 'Romance']",English,USA,1h 53min,R,21 December 1988 ,73.0,28000000.0,Twentieth Century Fox
tt0095593,Married to the Mob,['Jonathan Demme'],"['Barry Strugatz', 'Mark R. Burns']","['Michelle Pfeiffer', 'Alec Baldwin', 'Paul Lazar']","['Comedy', 'Crime', 'Romance']",English,USA,1h 44min,R,19 August 1988 ,71.0,10000000.0,Orion Pictures
tt0086992,The Bostonians,['James Ivory'],"['Henry James', 'Ruth Prawer Jhabvala']","['Christopher Reeve', 'Vanessa Redgrave', 'Jessica Tandy']","['Drama', 'Romance']",English,UK,2h 2min,Not Rated,5 October 1984 ,59.0,,Almi Pictures
tt0110912,Pulp Fiction,['Quentin Tarantino'],"['Quentin Tarantino', 'Roger Avary', '1 more credit']","['John Travolta', 'Uma Thurman', 'Samuel L. Jackson']","['Crime', 'Drama']",English,USA,2h 34min,R,14 October 1994 ,94.0,8000000.0,Miramax
tt0087144,Dangerous Moves,['Richard Dembo'],['Richard Dembo'],"['Michel Piccoli', 'Alexandre Arbatt', 'Liv Ullmann']","['Drama', 'Sport', 'Thriller']",French,France,1h 40min,1h 40min,,,,International Spectrafilm
tt3170832,Room,['Lenny Abrahamson'],"['Emma Donoghue', 'Emma Donoghue']","['Brie Larson', 'Jacob Tremblay', 'Sean Bridgers']","['Drama', 'Thriller']",English,Canada,1h 58min,R,22 January 2016 ,86.0,13000000.0,A24
